_id,buyerId,platform,orderDate,deliveryDate,grossAmount,platformDiscount,netSales
699a17f60f2b000b285a3dd6,699a17f60f2b000b285a3c50,LAZADA,2025-11-12,2025-11-14,1497.0,141.32,1355.68
699a17f60f2b000b285a3dc7,699a17f60f2b000b285a3c54,LAZADA,2025-11-13,2025-11-17,1347.0,189.77,1157.23
699a17f60f2b000b285a3dda,699a17f60f2b000b285a3c87,LAZADA,2025-11-14,2025-11-18,2095.0,0.0,2095.0
699a17f60f2b000b285a3dde,699a17f60f2b000b285a3c5f,SHOPEE,2025-11-14,2025-11-20,449.0,63.98,385.02
699a17f60f2b000b285a3de3,699a17f60f2b000b285a3c58,SHOPEE,2025-11-14,2025-11-18,1397.0,0.0,1397.0
699a17f60f2b000b285a3dfc,699a17f60f2b000b285a3c72,LAZADA,2025-11-14,2025-11-17,998.0,0.0,998.0
699a17f60f2b000b285a3dd3,699a17f60f2b000b285a3c82,SHOPEE,2025-11-15,2025-11-19,2594.0,119.4,2474.6
699a17f60f2b000b285a3df4,699a17f60f2b000b285a3c5e,SHOPEE,2025-11-15,2025-11-21,1197.0,0.0,1197.0
699a17f60f2b000b285a3dc3,699a17f60f2b000b285a3c58,SHOPEE,2025-11-16,2025-11-22,998.0,0.0,998.0
699a17f60f2b000b285a3deb,699a17f60f2b000b285a3c7e,SHOPEE,2025-11-16,2025-11-21,1696.0,0.0,1696.0
699a17f60f2b000b285a3ddd,699a17f60f2b000b285a3c5e,LAZADA,2025-11-17,2025-11-20,2145.0,0.0,2145.0
699a17f60f2b000b285a3de1,699a17f60f2b000b285a3c49,LAZADA,2025-11-18,2025-11-21,449.0,0.0,449.0
699a17f60f2b000b285a3de6,699a17f60f2b000b285a3c85,LAZADA,2025-11-18,2025-11-23,798.0,85.87,712.13
699a17f60f2b000b285a3dea,699a17f60f2b000b285a3c72,LAZADA,2025-11-18,2025-11-22,898.0,82.2,815.8
699a17f60f2b000b285a3dbd,699a17f60f2b000b285a3c83,SHOPEE,2025-11-19,2025-11-23,998.0,0.0,998.0
699a17f60f2b000b285a3dd0,699a17f60f2b000b285a3c58,LAZADA,2025-11-19,2025-11-26,2245.0,247.65,1997.35
699a17f60f2b000b285a3dec,699a17f60f2b000b285a3c44,LAZADA,2025-11-19,2025-11-22,1497.0,0.0,1497.0
699a17f60f2b000b285a3df9,699a17f60f2b000b285a3c74,LAZADA,2025-11-19,2025-11-22,3342.0,0.0,3342.0
699a17f60f2b000b285a3dc0,699a17f60f2b000b285a3c61,SHOPEE,2025-11-20,2025-11-25,399.0,26.99,372.01
699a17f60f2b000b285a3de0,699a17f60f2b000b285a3c48,LAZADA,2025-11-20,2025-11-27,798.0,0.0,798.0
699a17f60f2b000b285a3de8,699a17f60f2b000b285a3c5a,LAZADA,2025-11-20,2025-11-22,1497.0,207.85,1289.15
699a17f60f2b000b285a3dc8,699a17f60f2b000b285a3c5d,LAZADA,2025-11-21,2025-11-25,998.0,0.0,998.0
699a17f60f2b000b285a3de4,699a17f60f2b000b285a3c85,SHOPEE,2025-11-21,2025-11-28,898.0,67.51,830.49
699a17f60f2b000b285a3df5,699a17f60f2b000b285a3c72,SHOPEE,2025-11-21,2025-11-23,449.0,0.0,449.0
699a17f60f2b000b285a3dc4,699a17f60f2b000b285a3c63,LAZADA,2025-11-22,2025-11-29,1995.0,285.24,1709.76
699a17f60f2b000b285a3dee,699a17f60f2b000b285a3c80,SHOPEE,2025-11-22,2025-11-26,2644.0,252.73,2391.27
699a17f60f2b000b285a3df1,699a17f60f2b000b285a3c80,LAZADA,2025-11-22,2025-11-28,1497.0,0.0,1497.0
699a17f60f2b000b285a3dc9,699a17f60f2b000b285a3c60,SHOPEE,2025-11-23,2025-11-27,499.0,0.0,499.0
699a17f60f2b000b285a3df6,699a17f60f2b000b285a3c79,SHOPEE,2025-11-23,2025-11-26,1946.0,0.0,1946.0
699a17f60f2b000b285a3dc2,699a17f60f2b000b285a3c53,SHOPEE,2025-11-24,2025-12-01,998.0,0.0,998.0
699a17f60f2b000b285a3ddf,699a17f60f2b000b285a3c77,SHOPEE,2025-11-24,2025-11-26,798.0,27.16,770.84
699a17f60f2b000b285a3de2,699a17f60f2b000b285a3c6b,SHOPEE,2025-11-24,2025-11-30,1197.0,0.0,1197.0
699a17f60f2b000b285a3ddb,699a17f60f2b000b285a3c77,LAZADA,2025-11-25,2025-12-02,898.0,0.0,898.0
699a17f60f2b000b285a3de5,699a17f60f2b000b285a3c5e,SHOPEE,2025-11-25,2025-12-01,798.0,0.0,798.0
699a17f60f2b000b285a3dbf,699a17f60f2b000b285a3c48,LAZADA,2025-11-26,2025-12-02,1197.0,0.0,1197.0
699a17f60f2b000b285a3dc6,699a17f60f2b000b285a3c51,SHOPEE,2025-11-26,2025-12-03,998.0,0.0,998.0
699a17f60f2b000b285a3dd5,699a17f60f2b000b285a3c61,LAZADA,2025-11-26,2025-12-03,2295.0,0.0,2295.0
699a17f60f2b000b285a3dcd,699a17f60f2b000b285a3c46,LAZADA,2025-11-27,2025-11-30,2644.0,259.52,2384.48
699a17f60f2b000b285a3dfb,699a17f60f2b000b285a3c74,SHOPEE,2025-11-27,2025-11-29,2145.0,306.6,1838.4
699a17f60f2b000b285a3df8,699a17f60f2b000b285a3c46,LAZADA,2025-11-29,2025-12-05,449.0,0.0,449.0
699a17f60f2b000b285a3dcb,699a17f60f2b000b285a3c7e,SHOPEE,2025-11-30,2025-12-03,798.0,85.79,712.21
699a17f60f2b000b285a3dcc,699a17f60f2b000b285a3c5f,LAZADA,2025-11-30,2025-12-02,399.0,0.0,399.0
699a17f60f2b000b285a3ddc,699a17f60f2b000b285a3c87,SHOPEE,2025-11-30,2025-12-05,449.0,42.42,406.58
699a17f60f2b000b285a3de7,699a17f60f2b000b285a3c4d,LAZADA,2025-11-30,2025-12-05,399.0,44.23,354.77
699a17f60f2b000b285a3e4f,699a17f60f2b000b285a3c70,SHOPEE,2025-12-01,2025-12-04,399.0,0.0,399.0
699a17f60f2b000b285a3e46,699a17f60f2b000b285a3c82,SHOPEE,2025-12-02,2025-12-07,1796.0,0.0,1796.0
699a17f60f2b000b285a3e52,699a17f60f2b000b285a3c7d,SHOPEE,2025-12-02,2025-12-07,1796.0,0.0,1796.0
699a17f60f2b000b285a3e44,699a17f60f2b000b285a3c43,LAZADA,2025-12-03,2025-12-09,3043.0,0.0,3043.0
699a17f60f2b000b285a3e57,699a17f60f2b000b285a3c84,LAZADA,2025-12-03,2025-12-05,898.0,0.0,898.0
699a17f60f2b000b285a3e58,699a17f60f2b000b285a3c53,SHOPEE,2025-12-03,2025-12-09,2544.0,278.55,2265.45
699a17f60f2b000b285a3e5c,699a17f60f2b000b285a3c68,LAZADA,2025-12-03,2025-12-06,1297.0,149.59,1147.41
699a17f60f2b000b285a3e12,699a17f60f2b000b285a3c4d,SHOPEE,2025-12-04,2025-12-06,898.0,71.53,826.47
699a17f60f2b000b285a3e23,699a17f60f2b000b285a3c4f,LAZADA,2025-12-04,2025-12-06,1596.0,0.0,1596.0
699a17f60f2b000b285a3e27,699a17f60f2b000b285a3c80,LAZADA,2025-12-04,2025-12-08,1347.0,103.86,1243.14
699a17f60f2b000b285a3e28,699a17f60f2b000b285a3c7c,SHOPEE,2025-12-04,2025-12-08,1946.0,85.9,1860.1
699a17f60f2b000b285a3e31,699a17f60f2b000b285a3c6e,SHOPEE,2025-12-04,2025-12-07,1846.0,101.15,1744.85
699a17f60f2b000b285a3e56,699a17f60f2b000b285a3c60,SHOPEE,2025-12-04,2025-12-07,399.0,0.0,399.0
699a17f60f2b000b285a3e1b,699a17f60f2b000b285a3c62,SHOPEE,2025-12-05,2025-12-12,1347.0,0.0,1347.0
699a17f60f2b000b285a3e3f,699a17f60f2b000b285a3c43,SHOPEE,2025-12-05,2025-12-07,2145.0,256.95,1888.05
699a17f60f2b000b285a3e59,699a17f60f2b000b285a3c6a,SHOPEE,2025-12-05,2025-12-08,2295.0,124.68,2170.32
699a17f60f2b000b285a3e2a,699a17f60f2b000b285a3c58,LAZADA,2025-12-06,2025-12-11,898.0,60.84,837.16
699a17f60f2b000b285a3e45,699a17f60f2b000b285a3c4b,LAZADA,2025-12-06,2025-12-11,399.0,13.88,385.12
699a17f60f2b000b285a3e4e,699a17f60f2b000b285a3c4f,SHOPEE,2025-12-06,2025-12-10,2394.0,318.5,2075.5
699a17f60f2b000b285a3e32,699a17f60f2b000b285a3c86,LAZADA,2025-12-07,2025-12-09,499.0,57.13,441.87
699a17f60f2b000b285a3e34,699a17f60f2b000b285a3c61,LAZADA,2025-12-08,2025-12-11,1796.0,0.0,1796.0
699a17f60f2b000b285a3e3c,699a17f60f2b000b285a3c4e,LAZADA,2025-12-08,2025-12-13,449.0,25.66,423.34
699a17f60f2b000b285a3e49,699a17f60f2b000b285a3c79,SHOPEE,2025-12-08,2025-12-10,1497.0,164.56,1332.44
699a17f60f2b000b285a3e5f,699a17f60f2b000b285a3c75,SHOPEE,2025-12-08,2025-12-11,1197.0,0.0,1197.0
699a17f60f2b000b285a3e11,699a17f60f2b000b285a3c59,SHOPEE,2025-12-09,2025-12-11,1497.0,0.0,1497.0
699a17f60f2b000b285a3e26,699a17f60f2b000b285a3c4a,LAZADA,2025-12-09,2025-12-16,499.0,26.77,472.23
699a17f60f2b000b285a3e3b,699a17f60f2b000b285a3c57,SHOPEE,2025-12-09,2025-12-11,1347.0,0.0,1347.0
699a17f60f2b000b285a3e14,699a17f60f2b000b285a3c4a,SHOPEE,2025-12-10,2025-12-14,898.0,111.28,786.72
699a17f60f2b000b285a3e29,699a17f60f2b000b285a3c54,SHOPEE,2025-12-10,2025-12-12,1347.0,102.43,1244.57
699a17f60f2b000b285a3e2d,699a17f60f2b000b285a3c86,SHOPEE,2025-12-10,2025-12-12,1347.0,0.0,1347.0
699a17f60f2b000b285a3e33,699a17f60f2b000b285a3c83,SHOPEE,2025-12-10,2025-12-16,2544.0,340.72,2203.28
699a17f60f2b000b285a3e24,699a17f60f2b000b285a3c7d,SHOPEE,2025-12-11,2025-12-17,1347.0,143.94,1203.06
699a17f60f2b000b285a3e38,699a17f60f2b000b285a3c52,SHOPEE,2025-12-11,2025-12-15,898.0,0.0,898.0
699a17f60f2b000b285a3e51,699a17f60f2b000b285a3c71,LAZADA,2025-12-11,2025-12-15,399.0,36.67,362.33
699a17f60f2b000b285a3e15,699a17f60f2b000b285a3c81,LAZADA,2025-12-12,2025-12-16,798.0,53.11,744.89
699a17f60f2b000b285a3e2f,699a17f60f2b000b285a3c47,LAZADA,2025-12-12,2025-12-18,1447.0,187.54,1259.46
699a17f60f2b000b285a3e36,699a17f60f2b000b285a3c6b,LAZADA,2025-12-12,2025-12-17,1197.0,0.0,1197.0
699a17f60f2b000b285a3e53,699a17f60f2b000b285a3c68,SHOPEE,2025-12-12,2025-12-15,2145.0,0.0,2145.0
699a17f60f2b000b285a3e19,699a17f60f2b000b285a3c5b,SHOPEE,2025-12-13,2025-12-17,499.0,0.0,499.0
699a17f60f2b000b285a3e41,699a17f60f2b000b285a3c6a,LAZADA,2025-12-13,2025-12-17,1646.0,168.09,1477.91
699a17f60f2b000b285a3e48,699a17f60f2b000b285a3c4a,LAZADA,2025-12-13,2025-12-19,1347.0,0.0,1347.0
699a17f60f2b000b285a3e25,699a17f60f2b000b285a3c5b,SHOPEE,2025-12-14,2025-12-19,898.0,50.09,847.91
699a17f60f2b000b285a3e2c,699a17f60f2b000b285a3c7a,SHOPEE,2025-12-14,2025-12-21,1197.0,145.23,1051.77
699a17f60f2b000b285a3e2b,699a17f60f2b000b285a3c6f,SHOPEE,2025-12-15,2025-12-21,3292.0,0.0,3292.0
699a17f60f2b000b285a3e1c,699a17f60f2b000b285a3c82,SHOPEE,2025-12-16,2025-12-22,3592.0,0.0,3592.0
699a17f60f2b000b285a3e22,699a17f60f2b000b285a3c7b,SHOPEE,2025-12-16,2025-12-18,449.0,0.0,449.0
699a17f60f2b000b285a3e1f,699a17f60f2b000b285a3c5e,LAZADA,2025-12-17,2025-12-23,898.0,0.0,898.0
699a17f60f2b000b285a3e1a,699a17f60f2b000b285a3c7d,LAZADA,2025-12-18,2025-12-20,2544.0,0.0,2544.0
699a17f60f2b000b285a3e5b,699a17f60f2b000b285a3c5c,LAZADA,2025-12-18,2025-12-22,898.0,0.0,898.0
699a17f60f2b000b285a3e5e,699a17f60f2b000b285a3c4e,LAZADA,2025-12-18,2025-12-25,399.0,51.73,347.27
699a17f60f2b000b285a3e20,699a17f60f2b000b285a3c6e,SHOPEE,2025-12-19,2025-12-26,1746.0,0.0,1746.0
699a17f60f2b000b285a3e4d,699a17f60f2b000b285a3c7c,SHOPEE,2025-12-19,2025-12-26,798.0,0.0,798.0
699a17f60f2b000b285a3e47,699a17f60f2b000b285a3c69,SHOPEE,2025-12-20,2025-12-23,399.0,0.0,399.0
699a17f60f2b000b285a3e35,699a17f60f2b000b285a3c4b,SHOPEE,2025-12-21,2025-12-26,2544.0,362.16,2181.84
699a17f60f2b000b285a3e37,699a17f60f2b000b285a3c4a,LAZADA,2025-12-21,2025-12-28,1297.0,0.0,1297.0
699a17f60f2b000b285a3e55,699a17f60f2b000b285a3c6c,LAZADA,2025-12-21,2025-12-28,1347.0,0.0,1347.0
699a17f60f2b000b285a3e1e,699a17f60f2b000b285a3c6c,SHOPEE,2025-12-22,2025-12-29,1646.0,0.0,1646.0
699a17f60f2b000b285a3e3d,699a17f60f2b000b285a3c6d,SHOPEE,2025-12-22,2025-12-27,1297.0,52.81,1244.19
699a17f60f2b000b285a3e4a,699a17f60f2b000b285a3c43,SHOPEE,2025-12-22,2025-12-29,1596.0,0.0,1596.0
699a17f60f2b000b285a3e21,699a17f60f2b000b285a3c6d,SHOPEE,2025-12-24,2025-12-27,1197.0,0.0,1197.0
699a17f60f2b000b285a3e42,699a17f60f2b000b285a3c45,SHOPEE,2025-12-24,2025-12-30,2544.0,0.0,2544.0
699a17f60f2b000b285a3e43,699a17f60f2b000b285a3c48,SHOPEE,2025-12-24,2025-12-29,1247.0,132.89,1114.11
699a17f60f2b000b285a3e13,699a17f60f2b000b285a3c61,LAZADA,2025-12-25,2025-12-27,1197.0,55.85,1141.15
699a17f60f2b000b285a3e2e,699a17f60f2b000b285a3c50,SHOPEE,2025-12-25,2025-12-30,1347.0,0.0,1347.0
699a17f60f2b000b285a3e30,699a17f60f2b000b285a3c46,SHOPEE,2025-12-25,2025-12-28,449.0,0.0,449.0
699a17f60f2b000b285a3e39,699a17f60f2b000b285a3c7c,SHOPEE,2025-12-25,2025-12-27,798.0,0.0,798.0
699a17f60f2b000b285a3e4c,699a17f60f2b000b285a3c78,SHOPEE,2025-12-25,2025-12-27,798.0,0.0,798.0
699a17f60f2b000b285a3e54,699a17f60f2b000b285a3c87,LAZADA,2025-12-25,2025-12-28,1197.0,113.7,1083.3
699a17f60f2b000b285a3e5a,699a17f60f2b000b285a3c4f,SHOPEE,2025-12-25,2025-12-31,898.0,0.0,898.0
699a17f60f2b000b285a3e3e,699a17f60f2b000b285a3c71,SHOPEE,2025-12-26,2025-12-28,1746.0,0.0,1746.0
699a17f60f2b000b285a3e4b,699a17f60f2b000b285a3c71,SHOPEE,2025-12-26,2026-01-02,1347.0,0.0,1347.0
699a17f60f2b000b285a3e17,699a17f60f2b000b285a3c53,LAZADA,2025-12-28,2026-01-04,1497.0,101.35,1395.65
699a17f60f2b000b285a3e50,699a17f60f2b000b285a3c77,LAZADA,2025-12-28,2025-12-30,798.0,0.0,798.0
699a17f60f2b000b285a3e1d,699a17f60f2b000b285a3c61,SHOPEE,2025-12-30,2026-01-01,2544.0,376.6,2167.4
699a17f60f2b000b285a3e40,699a17f60f2b000b285a3c7a,LAZADA,2025-12-30,2026-01-04,798.0,0.0,798.0
699a17f60f2b000b285a3e16,699a17f60f2b000b285a3c72,SHOPEE,2025-12-31,2026-01-05,1796.0,0.0,1796.0
699a17f60f2b000b285a3e18,699a17f60f2b000b285a3c67,LAZADA,2025-12-31,2026-01-05,1447.0,185.19,1261.81
699a17f60f2b000b285a3e3a,699a17f60f2b000b285a3c52,SHOPEE,2025-12-31,2026-01-05,1297.0,0.0,1297.0
699a17f60f2b000b285a3e5d,699a17f60f2b000b285a3c48,SHOPEE,2025-12-31,2026-01-04,1247.0,0.0,1247.0
